"","X","發生時間","發生地點","死亡受傷人數","車種","year","monthday","month","day_time","day","time","death","injured","country","country_region","city","county","district"
"1317",1317,"105年11月07日 07時08分","臺北市松山區民權東路3段前0公尺數與敦化北路口","死亡1;受傷0","自用-小貨車;普通重型-機車",105,"11月07日 07時08分",11,"07日 07時08分",7,"7時08分",1,0,"臺北市松山區民權東路3段前0公尺數與敦化北路口",NA,"松山","臺 北 市","松 山 區"
"1318",1318,"105年11月07日 14時22分","臺中市霧峰區甲寅里中正路草湖橋南端(附近)","死亡1;受傷0","營業用-曳引車;普通重型-機車",105,"11月07日 14時22分",11,"07日 14時22分",7,"14時22分",1,0,"臺中市霧峰區甲寅里中正路草湖橋南端(附近)",NA,"霧峰","臺 中 市","霧 峰 區"
"1319",1319,"105年11月08日 09時15分","苗栗縣竹南鎮科研路與科東五路口(附近)","死亡1;受傷1","自用-小客車;普通重型-機車",105,"11月08日 09時15分",11,"08日 09時15分",8,"9時15分",1,1,"苗栗","竹南",NA,"苗 栗 縣","竹 南 鎮"
"1320",1320,"105年11月08日 14時00分","臺北市萬華區西寧南路前0公尺數與開封街2段口","死亡1;受傷1","普通重型-機車;行人-人",105,"11月08日 14時00分",11,"08日 14時00分",8,"14時00分",1,1,"臺北市萬華區西寧南路前0公尺數與開封街2段口",NA,"萬華","臺 北 市","萬 華 區"
"1321",1321,"105年11月08日 18時51分","彰化縣埔鹽鄉永新路大新路(口)","死亡1;受傷1","普通重型-機車;自用-大貨車;行人-人",105,"11月08日 18時51分",11,"08日 18時51分",8,"18時51分",1,1,"彰化","埔鹽",NA,"彰 化 縣","埔 鹽 鄉"
"1322",1322,"105年11月08日 19時56分","彰化縣埤頭鄉斗苑東路","死亡1;受傷0","自用-大貨車;普通重型-機車",105,"11月08日 19時56分",11,"08日 19時56分",8,"19時56分",1,0,"彰化","埤頭",NA,"彰 化 縣","埤 頭 鄉"
"1323",1323,"105年11月09日 01時45分","桃園市蘆竹區濱海路一段359號","死亡1;受傷0","自用-小貨車;自用-小客車;其他人-人",105,"11月09日 01時45分",11,"09日 01時45分",9,"1時45分",1,0,"桃園市蘆竹區濱海路一段359號",NA,"蘆竹","桃 園 市","蘆 竹 區"
"1324",1324,"105年11月09日 03時12分","新北市鶯歌區鶯桃路2段23號前0公尺數23號","死亡1;受傷0","行人-人;自用-小客車",105,"11月09日 03時12分",11,"09日 03時12分",9,"3時12分",1,0,"新北市鶯歌區鶯桃路2段23號前0公尺數23號",NA,"鶯歌","新 北 市","鶯 歌 區"
"1325",1325,"105年11月09日 07時45分","雲林縣麥寮鄉中興村工業路與豐產南路口(附近)","死亡1;受傷0","自用-大貨車;普通重型-機車",105,"11月09日 07時45分",11,"09日 07時45分",9,"7時45分",1,0,"雲林","麥寮",NA,"雲 林 縣","麥 寮 鄉"
"1326",1326,"105年11月09日 13時15分","宜蘭縣南澳鄉台9線135公里700公尺處南向中線車道","死亡1;受傷2","普通重型-機車;自用-小客車;普通重型-機車",105,"11月09日 13時15分",11,"09日 13時15分",9,"13時15分",1,2,"宜蘭","南澳",NA,"宜 蘭 縣","南 澳 鄉"
"1327",1327,"105年11月10日 00時44分","新北市三重區重新橋機車道路前0公尺數往新莊方向","死亡1;受傷1","拼裝車-其他車;普通重型-機車",105,"11月10日 00時44分",11,"10日 00時44分",10,"0時44分",1,1,"新北市三重區重新橋機車道路前0公尺數往新莊方向",NA,"三重","新 北 市","三 重 區"
"1328",1328,"105年11月10日 03時57分","臺北市士林區承德路4段235號前0公尺數235號","死亡1;受傷0","自用-小客車;普通重型-機車",105,"11月10日 03時57分",11,"10日 03時57分",10,"3時57分",1,0,"臺北市士林區承德路4段235號前0公尺數235號",NA,"士林","臺 北 市","士 林 區"
"1329",1329,"105年11月10日 05時38分","高雄市仁武區村澄觀路1段46-號前0公尺數46-1號","死亡1;受傷2","自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車",105,"11月10日 05時38分",11,"10日 05時38分",10,"5時38分",1,2,"高雄市仁武區村澄觀路1段46-號前0公尺數46-1號",NA,"仁武","高 雄 市","仁 武 區"
"1330",1330,"105年11月10日 12時13分","桃園市中壢區興平里元化路新生路(口)口(P105110409)(興國所)(附近)","死亡1;受傷0","自用-小貨車;行人-人",105,"11月10日 12時13分",11,"10日 12時13分",10,"12時13分",1,0,"桃園市中壢區興平里元化路新生路(口)口(P105110409)(興國所)(附近)",NA,"中壢","桃 園 市","中 壢 區"
"1331",1331,"105年11月10日 15時59分","南投縣仁愛鄉法治村投71線16.4公里新武界橋(附近)投71線16公里400公尺處西向外側車道","死亡1;受傷0","自用-小貨車",105,"11月10日 15時59分",11,"10日 15時59分",10,"15時59分",1,0,"南投","仁愛",NA,"南 投 縣","仁 愛 鄉"
"1332",1332,"105年11月10日 18時16分","宜蘭縣壯圍鄉中央路二段355巷28號","死亡1;受傷1","行人-人;普通重型-機車",105,"11月10日 18時16分",11,"10日 18時16分",10,"18時16分",1,1,"宜蘭","壯圍",NA,"宜 蘭 縣","壯 圍 鄉"
"1333",1333,"105年11月11日 20時16分","嘉義市西區世賢路1段565號","死亡1;受傷1","電動自行車-慢車;行人-人",105,"11月11日 20時16分",11,"11日 20時16分",11,"20時16分",1,1,"嘉義市西區世賢路1段565號",NA,"西","嘉 義 市","西 區 世"
"1334",1334,"105年11月12日 00時14分","桃園市大溪區員林路二段277號","死亡1;受傷0","自用-小客車;行人-人",105,"11月12日 00時14分",11,"12日 00時14分",12,"0時14分",1,0,"桃園市大溪區員林路二段277號",NA,"大溪","桃 園 市","大 溪 區"
"1335",1335,"105年11月12日 05時05分","彰化縣花壇鄉國道一號201公里200公尺處南向外側車道","死亡1;受傷3","營業用-半聯結車;自用-小貨車;自用-小客車;自用-小貨車;自用-小客車;自用-小貨車;自用-小貨車",105,"11月12日 05時05分",11,"12日 05時05分",12,"5時05分",1,3,"彰化","花壇",NA,"彰 化 縣","花 壇 鄉"
"1336",1336,"105年11月12日 06時10分","新竹縣新埔鎮文山路與褒忠路口(附近)","死亡1;受傷0","營業用-曳引車;腳踏自行車-慢車",105,"11月12日 06時10分",11,"12日 06時10分",12,"6時10分",1,0,"新竹","新埔",NA,"新 竹 縣","新 埔 鎮"
"1337",1337,"105年11月12日 11時42分","高雄市燕巢區角宿路668號前0公尺數668號","死亡1;受傷0","自用-小貨車;普通重型-機車",105,"11月12日 11時42分",11,"12日 11時42分",12,"11時42分",1,0,"高雄市燕巢區角宿路668號前0公尺數668號",NA,"燕巢","高 雄 市","燕 巢 區"
"1338",1338,"105年11月12日 15時27分","桃園市桃園區永安路民權路(口)景福所-M105110355(附近)","死亡1;受傷1","自用-小貨車;普通重型-機車;普通重型-機車",105,"11月12日 15時27分",11,"12日 15時27分",12,"15時27分",1,1,"桃園市桃園區永安路民權路(口)景福所-M105110355(附近)",NA,"桃園","桃 園 市","桃 園 區"
"1339",1339,"105年11月12日 18時58分","高雄市三民區鼎中路753號前0公尺數753-2號","死亡1;受傷1","普通重型-機車;普通輕型-機車",105,"11月12日 18時58分",11,"12日 18時58分",12,"18時58分",1,1,"高雄市三民區鼎中路753號前0公尺數753-2號",NA,"三民","高 雄 市","三 民 區"
"1340",1340,"105年11月12日 21時15分","雲林縣土庫鎮石廟里宮北一號橋(附近)","死亡1;受傷0","普通重型-機車",105,"11月12日 21時15分",11,"12日 21時15分",12,"21時15分",1,0,"雲林","土庫",NA,"雲 林 縣","土 庫 鎮"
"1341",1341,"105年11月13日 12時13分","花蓮縣新城鄉北埔村光復路102號台9線197公里100公尺處南向外側車道","死亡1;受傷0","腳踏自行車-慢車;自用-小客車",105,"11月13日 12時13分",11,"13日 12時13分",13,"12時13分",1,0,"花蓮","新城",NA,"花 蓮 縣","新 城 鄉"
"1342",1342,"105年11月13日 15時12分","新竹市北區中清路一段115047燈桿(附近)","死亡1;受傷0","自用-小客車;行人-人;自用-大貨車",105,"11月13日 15時12分",11,"13日 15時12分",13,"15時12分",1,0,"新竹市北區中清路一段115047燈桿(附近)",NA,"北","新 竹 市","北 區 中"
"1343",1343,"105年11月13日 17時45分","南投縣南投市振興里南鄉路101號139線46公里0公尺處東向中線車道","死亡1;受傷1","自用-大貨車;普通重型-機車;普通重型-機車",105,"11月13日 17時45分",11,"13日 17時45分",13,"17時45分",1,1,"南投","南投","振興里南","南 投 縣","南 投 市"
"1344",1344,"105年11月14日 05時54分","桃園市楊梅區上湖里楊湖路三段875巷楊湖路(口)前(附近)","死亡1;受傷0","普通重型-機車;動力機械-其他車",105,"11月14日 05時54分",11,"14日 05時54分",14,"5時54分",1,0,"桃園市楊梅區上湖里楊湖路三段875巷楊湖路(口)前(附近)",NA,"楊梅","桃 園 市","楊 梅 區"
"1345",1345,"105年11月14日 19時12分","臺南市新市區大營里7號臺1線316公里800公尺處北向外側車道","死亡1;受傷0","普通重型-機車;營業用-全聯結車",105,"11月14日 19時12分",11,"14日 19時12分",14,"19時12分",1,0,"臺南市新市區大營里7號臺1線316公里800公尺處北向外側車道",NA,"新","臺 南 市","新 市 區"
"1346",1346,"105年11月14日 22時53分","高雄市三民區民族一路前0公尺數天祥二路路口","死亡1;受傷1","自用-小客車;普通重型-機車",105,"11月14日 22時53分",11,"14日 22時53分",14,"22時53分",1,1,"高雄市三民區民族一路前0公尺數天祥二路路口",NA,"三民","高 雄 市","三 民 區"
"1347",1347,"105年11月15日 05時53分","臺中市太平區新吉里中山路三段新平路(口)","死亡1;受傷0","普通輕型-機車;自用-小貨車",105,"11月15日 05時53分",11,"15日 05時53分",15,"5時53分",1,0,"臺中市太平區新吉里中山路三段新平路(口)",NA,"太平","臺 中 市","太 平 區"
"1348",1348,"105年11月15日 07時45分","桃園市楊梅區高鐵南路十段599巷高鐵南路(口)巷口(附近)","死亡1;受傷0","自用-小客車;普通重型-機車",105,"11月15日 07時45分",11,"15日 07時45分",15,"7時45分",1,0,"桃園市楊梅區高鐵南路十段599巷高鐵南路(口)巷口(附近)",NA,"楊梅","桃 園 市","楊 梅 區"
"1349",1349,"105年11月16日 06時00分","南投縣鹿谷鄉內湖村興產路6之5號","死亡1;受傷5","自用-小貨車;自用-小貨車;自用-小貨車;自用-小貨車;自用-小貨車;自用-小貨車;普通重型-機車;普通重型-機車;自用-小貨車;自用-小客車",105,"11月16日 06時00分",11,"16日 06時00分",16,"6時00分",1,5,"南投","鹿谷",NA,"南 投 縣","鹿 谷 鄉"
"1350",1350,"105年11月16日 18時08分","臺中市梧棲區下寮里臨港路四段298號","死亡1;受傷0","普通重型-機車;自用-半聯結車",105,"11月16日 18時08分",11,"16日 18時08分",16,"18時08分",1,0,"臺中市梧棲區下寮里臨港路四段298號",NA,"梧棲","臺 中 市","梧 棲 區"
"1351",1351,"105年11月17日 01時53分","新北市萬里區前0公尺數台二線47.2公里處(萬里隧道往金山方向)","死亡1;受傷0","大型重型1-機車",105,"11月17日 01時53分",11,"17日 01時53分",17,"1時53分",1,0,"新北市萬里區前0公尺數台二線47.2公里處(萬里隧道往金山方向)",NA,"萬里","新 北 市","萬 里 區"
"1352",1352,"105年11月18日 02時25分","新北市新店區前0公尺數中興交流道口","死亡1;受傷2","自用-小客車;大型重型1-機車;自用-小客車;大型重型1-機車",105,"11月18日 02時25分",11,"18日 02時25分",18,"2時25分",1,2,"新北市新店區前0公尺數中興交流道口",NA,"新店","新 北 市","新 店 區"
"1353",1353,"105年11月18日 06時36分","金門縣金湖鎮新湖里市港路56號","死亡1;受傷1","普通重型-機車;普通重型-機車",105,"11月18日 06時36分",11,"18日 06時36分",18,"6時36分",1,1,"金門","金湖",NA,"金 門 縣","金 湖 鎮"
"1354",1354,"105年11月18日 08時20分","臺南市官田區官田里臺1線306公里0公尺處北向內側車道","死亡1;受傷0","自用-小貨車;普通重型-機車",105,"11月18日 08時20分",11,"18日 08時20分",18,"8時20分",1,0,"臺南市官田區官田里臺1線306公里0公尺處北向內側車道",NA,"官田","臺 南 市","官 田 區"
"1355",1355,"105年11月18日 20時45分","臺北市文山區羅斯福路5段前0公尺數與萬盛街口","死亡1;受傷2","計程車-小客車;普通重型-機車;行人-人;普通重型-機車",105,"11月18日 20時45分",11,"18日 20時45分",18,"20時45分",1,2,"臺北市文山區羅斯福路5段前0公尺數與萬盛街口",NA,"文山","臺 北 市","文 山 區"
"1356",1356,"105年11月19日 00時35分","臺南市東山區東山里165線15.8K處(附近)","死亡1;受傷0","普通重型-機車",105,"11月19日 00時35分",11,"19日 00時35分",19,"0時35分",1,0,"臺南市東山區東山里165線15.8K處(附近)",NA,"東山","臺 南 市","東 山 區"
"1357",1357,"105年11月19日 05時06分","雲林縣林內鄉重興路雲154線與雲65線口(附近)","死亡1;受傷0","自用-小貨車;普通重型-機車",105,"11月19日 05時06分",11,"19日 05時06分",19,"5時06分",1,0,"雲林","林內",NA,"雲 林 縣","林 內 鄉"
"1358",1358,"105年11月19日 13時25分","高雄市三民區建工路229巷前0公尺數229巷","死亡1;受傷2","普通輕型-機車;普通輕型-機車;普通輕型-機車",105,"11月19日 13時25分",11,"19日 13時25分",19,"13時25分",1,2,"高雄市三民區建工路229巷前0公尺數229巷",NA,"三民","高 雄 市","三 民 區"
"1359",1359,"105年11月19日 18時05分","彰化縣埤頭鄉溪林路陸口厝高幹67電桿前","死亡1;受傷2","普通重型-機車;腳踏自行車-慢車;普通重型-機車",105,"11月19日 18時05分",11,"19日 18時05分",19,"18時05分",1,2,"彰化","埤頭",NA,"彰 化 縣","埤 頭 鄉"
"1360",1360,"105年11月19日 19時37分","桃園市桃園區南華里中華路140號M105110580武陵所(附近)","死亡1;受傷1","行人-人;普通重型-機車",105,"11月19日 19時37分",11,"19日 19時37分",19,"19時37分",1,1,"桃園市桃園區南華里中華路140號M105110580武陵所(附近)",NA,"桃園","桃 園 市","桃 園 區"
"1361",1361,"105年11月19日 23時30分","臺北市萬華區光復橋道路前0公尺數往台北市方向","死亡1;受傷0","普通重型-機車;自用-小貨車",105,"11月19日 23時30分",11,"19日 23時30分",19,"23時30分",1,0,"臺北市萬華區光復橋道路前0公尺數往台北市方向",NA,"萬華","臺 北 市","萬 華 區"
"1362",1362,"105年11月20日 01時30分","雲林縣口湖鄉謝厝村164公路4.6KM(附近)","死亡1;受傷1","自用-小客車;自用-小客車;自用-小客車;自用-小客車",105,"11月20日 01時30分",11,"20日 01時30分",20,"1時30分",1,1,"雲林","口湖",NA,"雲 林 縣","口 湖 鄉"
"1363",1363,"105年11月20日 06時26分","彰化縣大城鄉村南路南北路(口)","死亡1;受傷0","營業用-半聯結車;民營客運-大客車",105,"11月20日 06時26分",11,"20日 06時26分",20,"6時26分",1,0,"彰化","大城",NA,"彰 化 縣","大 城 鄉"
"1364",1364,"105年11月20日 10時22分","新北市樹林區八德街前0公尺數八德街高架橋路路口227060號路燈","死亡1;受傷2","自用-小客車;大型重型2-機車;大型重型2-機車",105,"11月20日 10時22分",11,"20日 10時22分",20,"10時22分",1,2,"新北市樹林區八德街前0公尺數八德街高架橋路路口227060號路燈",NA,"樹林","新 北 市","樹 林 區"
"1365",1365,"105年11月20日 11時10分","屏東縣獅子鄉丹路村台九線464.1公里處西向(附近)台9線464公里100公尺處西向快車道","死亡1;受傷0","普通重型-機車;自用-小客車",105,"11月20日 11時10分",11,"20日 11時10分",20,"11時10分",1,0,"屏東","獅子",NA,"屏 東 縣","獅 子 鄉"
"1366",1366,"105年11月20日 12時00分","新北市萬里區台二線道路前0公尺數台二線47公里700公尺處東向一般車道(未劃分車道47.7K","死亡1;受傷1","計程車-小客車;普通重型-機車;普通重型-機車;計程車-小客車",105,"11月20日 12時00分",11,"20日 12時00分",20,"12時00分",1,1,"新北市萬里區台二線道路前0公尺數台二線47公里700公尺處東向一般車道(未劃分車道47.7K",NA,"萬里","新 北 市","萬 里 區"
